anio,semestre,num_interacciones,duracion_acumulada,papa,cursos_inscritos_periodo,num_cursos_plataforma,anio-1,semestre-1,papa-1,delta_papa
2014,1,49,7939.033333333334,3.8,6,6,2013,1,3.9,-0.10000000000000009
2013,2,38,6687.533333333334,3.7,4,3,2013,1,3.7,0.0
2014,1,23,4340.116666666667,3.7,6,4,2013,1,3.7,0.0
2013,2,22,2655.516666666667,3.0,5,4,2013,1,3.1,-0.10000000000000009
2014,1,20,3111.583333333334,3.0,6,5,2013,1,3.1,-0.10000000000000009
2013,2,69,8426.45,3.9,5,5,2013,1,3.8,0.10000000000000009
2014,1,21,4034.85,3.8,6,5,2013,1,3.8,0.0
2013,2,16,2461.533333333333,3.2,5,3,2013,1,3.3,-0.09999999999999964
2014,1,29,3969.6166666666663,3.3,5,6,2013,1,3.3,0.0
2013,2,85,10421.216666666665,3.7,6,5,2013,1,3.5,0.20000000000000018
2014,1,42,5308.166666666668,3.6,6,6,2013,1,3.5,0.10000000000000009
2013,2,72,1602.3166666666664,3.1,5,4,2013,1,3.1,0.0
2014,1,143,9379.75,3.0,6,8,2013,1,3.1,-0.10000000000000009
2013,2,47,6038.166666666666,3.3,4,5,2013,1,3.3,0.0
2014,1,22,2954.2000000000003,3.3,6,5,2013,1,3.3,0.0
2013,2,3,663.7333333333333,3.3,3,1,2013,1,3.4,-0.10000000000000009
2014,1,14,1646.6333333333334,3.3,6,3,2013,1,3.4,-0.10000000000000009
2013,2,60,6295.1,3.4,6,6,2013,1,3.4,0.0
2014,1,22,2696.6666666666665,3.4,6,4,2013,1,3.4,0.0
2013,2,41,3315.6666666666665,3.9,7,6,2013,1,4.0,-0.10000000000000009
2014,1,41,3579.983333333332,3.9,6,5,2013,1,4.0,-0.10000000000000009
2013,2,71,5223.516666666666,4.0,5,4,2013,1,4.0,0.0
2014,1,89,4201.983333333333,4.0,5,7,2013,1,4.0,0.0
2013,2,20,2099.9666666666667,3.1,5,2,2013,2,3.1,0.0
2014,1,21,2325.25,3.2,4,3,2014,1,3.2,0.0
2013,2,27,3388.9,3.6,6,5,2013,1,3.8,-0.19999999999999973
2014,1,57,5471.1,3.6,5,14,2013,1,3.8,-0.19999999999999973
2013,2,59,7317.400000000002,3.5,6,4,2013,1,3.3,0.20000000000000018
2014,1,36,5036.216666666667,3.5,5,6,2013,1,3.3,0.20000000000000018
2013,2,50,3118.9166666666674,3.4,5,4,2013,1,3.1,0.2999999999999998
2014,1,24,1632.8333333333335,3.4,6,5,2013,1,3.1,0.2999999999999998
2013,2,25,3298.6666666666665,3.5,6,5,2013,1,3.6,-0.10000000000000009
2014,1,27,6103.133333333332,3.5,5,4,2013,1,3.6,-0.10000000000000009
2013,2,41,3153.4666666666662,4.0,6,3,2013,1,3.9,0.10000000000000009
2014,1,24,2245.2166666666667,3.9,6,5,2013,1,3.9,0.0
2013,2,41,3056.416666666667,4.2,7,4,2013,1,4.2,0.0
2014,1,26,2414.5166666666664,4.1,6,5,2013,1,4.2,-0.10000000000000053
2013,2,23,3481.3833333333337,3.4,5,3,2013,1,3.4,0.0
2014,1,13,2820.85,3.5,6,4,2013,1,3.4,0.10000000000000009
2013,2,52,6156.016666666668,3.6,7,3,2013,1,3.6,0.0
2014,1,126,17756.383333333342,3.5,7,8,2013,1,3.6,-0.10000000000000009
2013,2,22,2852.8333333333335,3.2,6,3,2013,1,3.3,-0.09999999999999964
2014,1,47,7592.233333333332,3.2,6,6,2013,1,3.3,-0.09999999999999964
2013,2,29,3127.633333333333,3.5,6,6,2013,1,3.4,0.10000000000000009
2014,1,29,3216.9500000000003,3.5,6,11,2013,1,3.4,0.10000000000000009
2013,2,69,6974.45,3.6,5,4,2013,1,3.5,0.10000000000000009
2014,1,32,4853.366666666667,3.6,6,5,2013,1,3.5,0.10000000000000009
2013,2,18,1515.9499999999998,3.6,6,5,2013,1,3.5,0.10000000000000009
2014,1,25,2304.616666666667,3.5,5,4,2013,1,3.5,0.0
2013,2,14,1859.7833333333333,3.2,6,4,2013,1,3.1,0.10000000000000009
2014,1,10,1016.166666666667,3.2,6,4,2013,1,3.1,0.10000000000000009
2013,2,63,3983.099999999999,3.4,4,2,2013,1,3.4,0.0
2014,1,84,4673.333333333334,3.5,2,7,2013,1,3.4,0.10000000000000009
2013,2,56,4577.533333333333,3.8,7,4,2013,1,3.6,0.19999999999999973
2014,1,33,3852.166666666667,3.7,5,6,2013,1,3.6,0.10000000000000009
2013,2,20,1388.6333333333334,3.5,3,3,2013,1,3.5,0.0
2014,1,50,1880.5000000000002,3.5,4,6,2013,1,3.5,0.0
2013,2,60,3519.483333333334,3.8,6,3,2013,1,3.8,0.0
2014,1,124,8707.616666666665,3.6,6,11,2013,1,3.8,-0.19999999999999973
2013,2,2,426.3666666666667,3.7,5,1,2013,1,3.5,0.20000000000000018
2014,1,13,2912.433333333333,3.6,5,2,2013,1,3.5,0.10000000000000009
2013,2,33,2251.316666666666,3.2,7,5,2013,1,3.3,-0.09999999999999964
2014,1,16,1450.1,3.3,4,5,2013,1,3.3,0.0
2013,2,65,9383.233333333337,3.6,6,6,2013,1,3.6,0.0
2014,1,59,9092.533333333333,3.5,5,7,2013,1,3.6,-0.10000000000000009
2013,2,51,4268.316666666668,3.8,5,3,2013,1,3.7,0.09999999999999964
2014,1,36,1676.0833333333333,3.7,6,3,2013,1,3.7,0.0
2013,2,31,3863.2666666666655,3.6,6,3,2013,1,3.4,0.20000000000000018
2014,1,12,1940.05,3.7,5,6,2013,1,3.4,0.30000000000000027
2013,2,4,3.6,4.0,3,4,2013,2,4.0,0.0
2014,1,24,630.3666666666667,4.9,5,1,2013,1,4.9,0.0
2013,2,14,2846.5666666666666,3.7,5,2,2013,1,3.6,0.10000000000000009
2014,1,3,257.1666666666667,3.7,4,2,2013,1,3.6,0.10000000000000009
2013,2,19,899.2833333333333,3.8,5,1,2013,1,3.9,-0.10000000000000009
2014,1,9,1390.75,3.9,4,2,2013,1,3.9,0.0
2013,2,19,3012.8,4.5,5,3,2013,1,4.5,0.0
2013,2,20,1638.0833333333333,3.8,4,1,2013,1,4.0,-0.20000000000000018
2014,1,8,1418.5333333333333,3.7,5,1,2013,1,4.0,-0.2999999999999998
2013,2,2,419.1166666666667,3.3,4,1,2013,1,3.7,-0.40000000000000036
2014,1,1,0.5,3.5,4,1,2013,1,3.7,-0.20000000000000018
2014,1,13,1567.8,3.8,5,2,2013,1,3.6,0.19999999999999973
2013,2,20,3720.7499999999995,4.3,5,2,2013,1,4.1,0.20000000000000018
2014,1,16,1816.65,4.4,4,7,2013,1,4.1,0.3000000000000007
2014,1,4,666.6999999999999,3.1,5,1,2013,1,3.2,-0.10000000000000009
2013,2,1,333.8833333333333,4.0,3,1,2013,1,4.1,-0.09999999999999964
2013,2,25,2423.516666666666,3.3,4,4,2013,1,3.2,0.09999999999999964
2014,1,13,1918.8,3.3,5,5,2013,1,3.2,0.09999999999999964
2013,2,3,4.766666666666667,3.1,0,1,2013,1,3.1,0.0
2013,2,2,478.45000000000005,3.4,5,1,2013,1,3.4,0.0
2013,2,22,2491.233333333333,4.0,5,3,2013,1,3.9,0.10000000000000009
2014,1,4,1002.2333333333333,3.7,5,1,2013,1,3.9,-0.19999999999999973
2013,2,9,998.9499999999999,3.3,3,1,2013,1,3.4,-0.10000000000000009
2014,1,8,835.2666666666667,3.2,5,2,2013,1,3.4,-0.19999999999999973
2013,2,35,4684.583333333333,3.4,0,6,2013,1,3.4,0.0
2014,1,2,223.13333333333333,3.5,4,1,2013,1,3.4,0.10000000000000009
2013,2,1,0.06666666666666667,3.6,5,1,2013,1,3.4,0.20000000000000018
2013,2,3,252.51666666666668,3.9,3,1,2013,2,3.9,0.0
2013,2,22,1302.3333333333335,4.2,5,1,2013,1,4.2,0.0
2013,2,19,1997.7333333333333,3.3,4,4,2013,1,3.5,-0.20000000000000018
2013,2,11,966.4333333333333,2.8,0,2,2013,2,2.8,0.0
2014,1,8,511.24999999999994,2.8,4,3,2014,1,2.8,0.0
2013,2,26,895.9666666666664,3.6,3,3,2013,1,3.5,0.10000000000000009
2013,2,5,41.05,4.3,5,1,2013,1,4.2,0.09999999999999964
2013,2,3,694.7,3.6,6,2,2013,1,3.6,0.0
2014,1,24,925.8333333333335,3.5,5,10,2013,1,3.6,-0.10000000000000009
2014,1,4,465.25,3.0,5,1,2014,1,3.0,0.0
2013,2,3,21.483333333333334,4.3,4,1,2013,2,4.3,0.0
2014,1,5,249.79999999999998,4.3,5,4,2014,1,4.3,0.0
2013,2,15,3084.083333333333,4.0,4,1,2013,1,4.2,-0.20000000000000018
2014,1,25,4439.083333333334,4.1,5,4,2013,1,4.2,-0.10000000000000053
2013,2,3,14.116666666666665,3.9,6,1,2013,1,3.8,0.10000000000000009
2013,2,4,9.25,3.7,6,1,2013,1,3.8,-0.09999999999999964
2014,1,1,0.03333333333333333,3.8,6,1,2013,1,3.8,0.0
2013,2,7,827.7333333333333,3.8,5,1,2013,1,3.8,0.0
2013,2,3,4.4,4.0,6,1,2013,1,3.9,0.10000000000000009
2014,1,1,0.36666666666666664,4.0,6,1,2013,1,3.9,0.10000000000000009
2013,2,6,500.9666666666667,4.0,5,1,2013,1,3.9,0.10000000000000009
2014,1,2,0.7333333333333333,4.0,8,1,2013,1,3.9,0.10000000000000009
2013,2,1,3.3666666666666667,3.4,6,1,2013,1,3.4,0.0
2013,2,7,179.2,4.1,7,1,2013,1,4.1,0.0
2014,1,5,953.65,4.1,7,1,2013,1,4.1,0.0
2013,2,2,388.31666666666666,3.7,8,1,2013,1,3.6,0.10000000000000009
2014,1,5,369.08333333333337,3.7,9,1,2013,1,3.6,0.10000000000000009
2013,2,3,676.5666666666666,4.0,5,1,2013,1,4.0,0.0
2014,1,1,0.0,4.1,7,1,2013,1,4.0,0.09999999999999964
2013,2,22,1674.2500000000002,3.6,7,4,2013,1,3.5,0.10000000000000009
2014,1,2,1.1666666666666667,3.6,6,1,2013,1,3.5,0.10000000000000009
2013,2,2,416.9,4.2,4,1,2013,1,4.2,0.0
2014,1,1,203.7,4.2,2,1,2013,1,4.2,0.0
2013,2,7,212.43333333333334,3.8,5,1,2013,1,3.9,-0.10000000000000009
2013,2,5,276.18333333333334,3.9,6,1,2013,1,3.9,0.0
2013,2,3,183.15,3.6,4,1,2013,1,3.6,0.0
2013,2,7,912.0500000000001,4.3,5,1,2013,1,4.2,0.09999999999999964
2014,1,1,0.6666666666666666,4.2,5,1,2013,1,4.2,0.0
2013,2,7,250.46666666666667,4.2,7,1,2013,1,4.2,0.0
2014,1,1,0.5666666666666667,4.2,5,1,2013,1,4.2,0.0
2013,2,1,0.1,4.0,6,1,2013,1,4.0,0.0
2014,1,1,0.6666666666666666,4.1,5,1,2013,1,4.0,0.09999999999999964
2013,2,7,696.55,3.8,7,1,2013,1,3.8,0.0
2014,1,1,192.4,3.9,6,1,2013,1,3.8,0.10000000000000009
2014,1,11,1709.3666666666668,3.5,5,2,2013,1,3.3,0.20000000000000018
2014,1,15,2115.3166666666666,4.2,6,2,2013,1,4.3,-0.09999999999999964
2014,1,3,475.1333333333333,3.8,4,1,2013,1,3.9,-0.10000000000000009
2014,1,4,7.816666666666666,3.0,3,2,2013,1,3.3,-0.2999999999999998
2014,1,21,39.23333333333334,3.4,6,8,2013,1,3.3,0.10000000000000009
2014,1,2,216.88333333333335,3.8,3,1,2013,1,4.0,-0.20000000000000018
2013,2,28,47.70000000000001,3.9,5,3,2013,1,3.7,0.19999999999999973
2014,1,66,2247.8999999999996,3.9,6,4,2013,1,3.7,0.19999999999999973
2014,1,1,208.28333333333333,3.9,3,1,2013,1,4.1,-0.19999999999999973
2014,1,1,219.4,3.5,5,1,2013,1,3.3,0.20000000000000018
2013,2,15,3243.1999999999994,3.9,6,1,2013,1,3.7,0.19999999999999973
2014,1,10,1641.3666666666668,4.0,6,2,2013,1,3.7,0.2999999999999998
2014,1,13,1499.733333333333,4.5,5,3,2013,1,4.6,-0.09999999999999964
2013,2,1,0.1,3.5,5,1,2013,1,3.5,0.0
2013,2,15,2292.3999999999996,3.6,6,6,2013,1,3.5,0.10000000000000009
2014,1,10,1429.7166666666667,3.4,6,3,2013,1,3.5,-0.10000000000000009
2014,1,4,550.05,3.5,4,1,2013,1,3.1,0.3999999999999999
2014,1,6,36.08333333333333,3.9,5,2,2013,1,4.0,-0.10000000000000009
2013,2,17,1991.1833333333332,3.8,3,2,2013,1,3.4,0.3999999999999999
2013,2,10,1301.8666666666668,2.8,0,2,2013,2,2.8,0.0
2014,1,1,292.51666666666665,2.9,5,1,2014,1,2.9,0.0
2014,1,1,1.6666666666666665,3.6,4,1,2013,1,3.5,0.10000000000000009
2013,2,32,5851.616666666667,3.5,5,2,2013,1,3.4,0.10000000000000009
2014,1,11,2081.4,3.6,4,2,2013,1,3.4,0.20000000000000018
2014,1,15,427.81666666666666,3.7,6,6,2013,1,3.9,-0.19999999999999973
2014,1,6,1279.75,3.1,5,1,2014,1,3.1,0.0
2013,2,16,278.1333333333333,4.3,4,1,2013,1,4.2,0.09999999999999964
2014,1,4,11.85,4.3,6,2,2013,1,4.2,0.09999999999999964
2014,1,14,2581.3500000000004,4.4,5,2,2013,1,4.6,-0.1999999999999993
2014,1,2,438.8833333333333,3.5,5,1,2013,1,3.5,0.0
2014,1,8,1861.0500000000002,3.1,3,2,2013,1,3.1,0.0
2014,1,32,4880.383333333333,4.3,5,1,2013,1,4.2,0.09999999999999964
2014,1,1,0.36666666666666664,3.2,5,1,2013,1,3.3,-0.09999999999999964
2013,2,9,821.7166666666667,3.9,5,4,2013,1,3.6,0.2999999999999998
2014,1,1,1.5,4.0,6,1,2013,1,3.6,0.3999999999999999
2013,2,4,902.6666666666667,3.3,4,1,2013,1,3.4,-0.10000000000000009
2014,1,4,649.6500000000001,3.3,3,2,2013,1,3.4,-0.10000000000000009
2014,1,9,873.1,3.4,3,1,2013,1,3.4,0.0
2013,2,13,1082.2166666666667,3.8,5,3,2013,1,3.6,0.19999999999999973
2014,1,4,722.5,3.6,5,1,2013,1,3.6,0.0
2013,2,13,3002.7166666666667,3.5,5,1,2013,1,3.5,0.0
2014,1,14,3004.35,3.5,4,2,2013,1,3.5,0.0
2013,2,6,890.5666666666666,3.3,4,3,2013,1,3.4,-0.10000000000000009
2014,1,6,1058.3666666666666,3.2,4,3,2013,1,3.4,-0.19999999999999973
2013,2,24,4342.866666666667,4.2,5,2,2013,1,4.1,0.10000000000000053
2014,1,15,1822.1499999999999,4.2,4,3,2013,1,4.1,0.10000000000000053
2013,2,5,589.6666666666667,3.2,5,3,2013,1,3.3,-0.09999999999999964
2014,1,5,25.066666666666666,3.1,4,3,2013,1,3.3,-0.19999999999999973
2013,2,23,556.3833333333333,3.4,3,1,2013,1,3.4,0.0
2014,1,5,55.56666666666666,3.4,3,2,2013,1,3.4,0.0
2013,2,1,351.7,3.2,6,1,2013,1,3.4,-0.19999999999999973
2014,1,10,1521.3166666666666,3.7,4,1,2013,1,3.9,-0.19999999999999973
2014,1,27,5242.583333333333,3.5,4,4,2013,1,3.8,-0.2999999999999998
2013,2,7,105.55,4.1,0,1,2013,1,4.1,0.0
2013,2,10,937.7,3.6,4,1,2013,1,3.6,0.0
2014,1,48,4819.533333333335,3.8,6,2,2013,1,3.6,0.19999999999999973
2014,1,23,2645.3,2.9,6,2,2013,1,3.2,-0.30000000000000027
2014,1,24,2096.9833333333336,3.2,4,3,2014,1,3.2,0.0
2014,1,23,3586.0166666666664,3.2,5,1,2013,1,3.2,0.0
2014,1,29,96.11666666666665,3.1,4,7,2013,1,3.2,-0.10000000000000009
2013,2,2,419.58333333333337,3.0,0,1,2013,1,3.0,0.0
2014,1,3,201.36666666666665,3.0,4,2,2013,1,3.0,0.0
2014,1,7,499.8166666666668,3.1,4,4,2013,1,3.5,-0.3999999999999999
2014,1,4,1045.6166666666668,3.3,4,1,2013,1,3.3,0.0
2014,1,16,2191.0000000000005,4.3,6,1,2013,1,4.5,-0.20000000000000018
2014,1,17,2115.1666666666665,3.2,4,1,2013,1,3.3,-0.09999999999999964
2013,2,21,2957.266666666667,3.5,4,4,2013,1,3.7,-0.20000000000000018
2014,1,6,1136.6,3.4,4,1,2013,1,3.7,-0.30000000000000027
2014,1,5,401.68333333333334,3.4,3,1,2013,1,3.5,-0.10000000000000009
2013,2,13,1480.2833333333333,3.7,5,1,2013,1,3.9,-0.19999999999999973
2014,1,9,212.91666666666666,3.7,4,2,2013,1,3.9,-0.19999999999999973
2013,2,18,3295.6333333333328,4.1,5,1,2013,1,4.1,0.0
2014,1,9,1400.8666666666666,4.2,5,2,2013,1,4.1,0.10000000000000053
2013,2,12,2349.6666666666665,3.4,0,1,2013,1,3.4,0.0
2013,2,16,774.65,3.8,5,5,2013,1,3.6,0.19999999999999973
2014,1,1,0.2,3.7,4,1,2013,1,3.6,0.10000000000000009
2013,2,11,1742.4999999999998,3.4,6,3,2013,1,3.4,0.0
2014,1,13,1985.7666666666667,3.4,4,3,2013,1,3.4,0.0
2013,2,11,1845.3999999999999,3.8,4,1,2013,1,3.9,-0.10000000000000009
2014,1,6,854.7666666666668,3.7,4,1,2013,1,3.9,-0.19999999999999973
2013,2,1,227.63333333333333,3.6,3,1,2013,1,3.8,-0.19999999999999973
2014,1,5,381.6166666666667,3.6,6,5,2013,1,3.8,-0.19999999999999973
2013,2,1,190.0,3.5,4,1,2013,1,3.6,-0.10000000000000009
2014,1,12,1421.8000000000002,3.5,4,1,2013,1,3.6,-0.10000000000000009
2014,1,34,6150.583333333332,3.6,3,1,2013,1,3.6,0.0
2014,1,40,5737.4000000000015,4.5,3,11,2013,1,4.3,0.20000000000000018
2013,2,2,264.75,2.9,3,1,2013,1,3.3,-0.3999999999999999
2013,2,1,237.58333333333334,3.5,3,1,2013,1,3.6,-0.10000000000000009
2014,1,2,75.55,3.6,3,1,2013,1,3.7,-0.10000000000000009
2014,1,3,451.6,3.3,3,1,2013,1,3.5,-0.20000000000000018
2013,2,37,538.6333333333332,4.7,6,4,2013,1,4.6,0.10000000000000053
2014,1,5,216.4,4.6,5,2,2013,1,4.6,0.0
2013,2,6,853.2833333333333,3.4,5,1,2013,1,3.5,-0.10000000000000009
2014,1,8,1678.4666666666667,3.4,6,1,2013,1,3.5,-0.10000000000000009
2013,2,4,210.06666666666666,3.4,4,1,2013,1,3.7,-0.30000000000000027
2014,1,1,2.1666666666666665,3.5,4,1,2013,1,3.7,-0.20000000000000018
2013,2,23,2181.0999999999995,3.5,5,5,2013,1,3.4,0.10000000000000009
2014,1,4,23.316666666666666,3.3,4,1,2013,1,3.4,-0.10000000000000009
2013,2,8,23.683333333333334,3.7,6,4,2013,1,3.9,-0.19999999999999973
2014,1,32,3592.399999999999,3.8,6,3,2013,1,3.9,-0.10000000000000009
2013,2,17,2671.7333333333327,3.5,6,3,2013,1,3.7,-0.20000000000000018
2014,1,1,194.9,3.7,5,1,2013,1,3.7,0.0
2013,2,6,1189.8999999999999,3.4,6,1,2013,1,3.6,-0.20000000000000018
2014,1,4,691.2,3.4,6,1,2013,1,3.6,-0.20000000000000018
2013,2,67,299.0333333333333,3.3,5,3,2013,1,3.2,0.09999999999999964
2014,1,39,2367.5833333333335,3.0,6,6,2013,1,3.2,-0.20000000000000018
2013,2,26,1220.9666666666667,3.5,6,4,2013,1,3.6,-0.10000000000000009
2014,1,9,511.76666666666665,3.5,4,3,2013,1,3.6,-0.10000000000000009
2013,2,53,2098.016666666666,3.7,5,3,2013,1,4.0,-0.2999999999999998
2014,1,9,339.3666666666667,3.7,5,3,2013,1,4.0,-0.2999999999999998
2013,2,25,2700.383333333333,4.6,6,5,2013,1,4.6,0.0
2014,1,13,408.85,4.5,5,3,2013,1,4.6,-0.09999999999999964
2013,2,20,2567.5333333333333,4.4,6,2,2013,1,4.5,-0.09999999999999964
2014,1,13,1713.2333333333336,4.4,5,3,2013,1,4.5,-0.09999999999999964
2013,2,29,3153.449999999999,3.7,5,2,2013,1,3.6,0.10000000000000009
2014,1,8,1770.4,3.6,4,2,2013,1,3.6,0.0
2013,2,4,854.1333333333333,3.7,6,1,2013,1,3.8,-0.09999999999999964
2014,1,9,1854.3166666666666,3.5,5,2,2013,1,3.8,-0.2999999999999998
2013,2,13,1373.5499999999997,3.4,5,1,2013,1,3.2,0.19999999999999973
2014,1,4,26.116666666666667,3.3,5,1,2013,1,3.2,0.09999999999999964
2013,2,15,1524.3,3.4,5,3,2013,1,3.4,0.0
2014,1,2,1348.1833333333334,3.4,5,2,2013,1,3.4,0.0
2013,2,5,884.7333333333333,3.9,6,1,2013,1,4.2,-0.30000000000000027
2014,1,11,2535.4166666666665,3.6,6,2,2013,1,4.2,-0.6000000000000001
2013,2,39,2399.400000000001,3.6,7,2,2013,1,3.8,-0.19999999999999973
2014,1,2,23.200000000000003,3.4,4,1,2013,1,3.8,-0.3999999999999999
2013,2,9,1304.216666666667,3.2,3,2,2013,1,3.8,-0.5999999999999996
2013,2,40,97.05000000000001,4.3,6,4,2013,1,4.5,-0.20000000000000018
2014,1,29,80.93333333333332,4.3,4,5,2013,1,4.5,-0.20000000000000018
2013,2,7,13.583333333333334,4.1,5,1,2013,1,4.2,-0.10000000000000053
2014,1,30,1915.8166666666664,4.1,5,2,2013,1,4.2,-0.10000000000000053
2013,2,37,3036.433333333333,3.5,7,2,2013,1,3.5,0.0
2014,1,3,239.38333333333335,3.4,5,2,2013,1,3.5,-0.10000000000000009
2013,2,9,921.6166666666668,4.9,5,1,2013,1,4.9,0.0
2014,1,13,1350.5333333333333,4.8,6,2,2013,1,4.9,-0.10000000000000053
2013,2,6,686.4333333333333,3.7,6,1,2013,1,3.9,-0.19999999999999973
2014,1,9,1461.916666666667,3.6,5,1,2013,1,3.9,-0.2999999999999998
2014,1,13,3095.133333333333,3.3,4,1,2013,1,3.5,-0.20000000000000018
2013,2,61,4609.033333333335,3.7,7,1,2013,1,3.3,0.40000000000000036
2014,1,1,203.61666666666667,3.5,4,1,2013,1,3.3,0.20000000000000018
2013,2,17,1451.4500000000003,4.4,5,8,2013,1,4.4,0.0
2014,1,25,5110.066666666667,4.3,5,3,2013,1,4.4,-0.10000000000000053
2013,2,1,223.91666666666666,3.2,0,1,2013,1,3.2,0.0
2013,2,11,1294.9333333333334,4.2,6,2,2013,1,4.0,0.20000000000000018
2014,1,10,1751.4666666666667,4.1,5,4,2013,1,4.0,0.09999999999999964
2013,2,3,6.833333333333333,3.2,5,3,2013,1,3.5,-0.2999999999999998
2014,1,30,2262.916666666667,3.2,6,1,2013,1,3.5,-0.2999999999999998
2014,1,7,1018.6833333333334,3.2,5,1,2013,1,3.6,-0.3999999999999999
2013,2,12,116.75,3.8,7,1,2013,1,3.8,0.0
2014,1,17,2617.85,3.7,5,2,2013,1,3.8,-0.09999999999999964
2013,2,7,929.8666666666666,3.7,6,1,2013,1,3.8,-0.09999999999999964
2014,1,4,330.74999999999994,3.5,6,3,2013,1,3.8,-0.2999999999999998
2013,2,13,2450.2333333333336,3.7,5,1,2013,1,3.8,-0.09999999999999964
2013,2,31,1760.616666666667,3.2,4,1,2013,1,3.0,0.20000000000000018
2014,1,1,232.18333333333334,3.2,5,1,2013,1,3.0,0.20000000000000018
2013,2,12,165.76666666666665,3.8,6,1,2013,1,3.8,0.0
2014,1,22,3024.1666666666665,3.6,6,2,2013,1,3.8,-0.19999999999999973
2014,1,3,483.2166666666667,3.9,5,1,2013,1,4.1,-0.19999999999999973
2013,2,36,2457.2333333333336,3.3,7,1,2013,1,3.2,0.09999999999999964
2014,1,2,235.31666666666666,3.2,4,1,2013,1,3.2,0.0
2014,1,7,252.51666666666665,4.6,6,3,2013,1,4.8,-0.20000000000000018
2013,2,1,239.08333333333334,3.4,6,1,2013,1,3.9,-0.5
2014,1,2,465.7166666666667,3.4,5,1,2013,1,3.9,-0.5
2013,2,12,159.86666666666667,3.3,7,4,2013,1,3.1,0.19999999999999973
2014,1,57,4665.566666666666,3.3,5,15,2013,1,3.1,0.19999999999999973
2013,2,55,7241.733333333335,4.0,5,3,2013,1,4.3,-0.2999999999999998
2014,1,9,1717.3166666666668,4.1,5,3,2013,1,4.3,-0.20000000000000018
2013,2,65,11524.016666666665,4.4,5,2,2013,1,4.4,0.0
2014,1,40,6890.866666666666,4.5,5,4,2013,1,4.4,0.09999999999999964
2013,2,15,2997.616666666667,4.0,6,2,2013,1,4.1,-0.09999999999999964
2014,1,8,1515.6500000000003,4.1,5,3,2013,1,4.1,0.0
2013,2,5,902.3666666666667,4.1,4,1,2013,2,4.1,0.0
2014,1,47,6380.316666666667,4.1,5,6,2014,1,4.1,0.0
2013,2,15,204.83333333333334,3.1,4,2,2013,1,3.3,-0.19999999999999973
2013,2,4,286.6666666666667,0.0,0,1,2013,1,0.0,0.0
2013,2,2,233.66666666666669,3.7,3,1,2013,1,3.7,0.0
2014,1,19,2638.6666666666665,3.8,4,2,2013,1,3.7,0.09999999999999964
2013,2,21,4442.983333333334,3.8,4,1,2013,1,3.8,0.0
2014,1,44,7111.966666666669,3.8,6,5,2013,1,3.8,0.0
2013,2,25,1290.8166666666666,4.0,5,4,2013,1,4.1,-0.09999999999999964
2014,1,13,992.9000000000001,4.0,5,3,2013,1,4.1,-0.09999999999999964
2013,2,53,7495.033333333335,4.0,5,2,2013,1,4.0,0.0
2014,1,19,2686.0333333333333,3.8,5,4,2013,1,4.0,-0.20000000000000018
2014,1,4,840.75,3.3,5,2,2013,1,3.3,0.0
2013,2,2,3.166666666666667,3.1,5,1,2013,1,3.3,-0.19999999999999973
2013,2,95,13582.716666666665,4.6,5,3,2013,1,4.5,0.09999999999999964
2014,1,31,5595.933333333333,4.5,5,5,2013,1,4.5,0.0
2013,2,37,4830.083333333334,4.0,6,2,2013,1,4.1,-0.09999999999999964
2014,1,33,4458.733333333333,3.8,6,5,2013,1,4.1,-0.2999999999999998
2013,2,28,3608.85,3.2,6,3,2013,1,3.3,-0.09999999999999964
2014,1,11,1599.9166666666665,3.3,5,2,2013,1,3.3,0.0
2013,2,88,10849.050000000001,3.3,6,3,2013,1,3.8,-0.5
2014,1,40,7183.799999999999,3.3,5,5,2013,1,3.8,-0.5
2013,2,18,2645.65,3.7,4,4,2013,1,3.8,-0.09999999999999964
2014,1,3,687.2833333333333,3.8,6,1,2013,1,3.8,0.0
2013,2,6,18.48333333333333,3.9,5,2,2013,1,4.0,-0.10000000000000009
2014,1,11,905.6833333333333,3.9,6,2,2013,1,4.0,-0.10000000000000009
2013,2,27,3168.9666666666667,4.0,5,2,2013,1,4.1,-0.09999999999999964
2014,1,10,1978.4833333333331,4.0,6,2,2013,1,4.1,-0.09999999999999964
2013,2,21,3526.25,3.7,0,2,2013,1,3.7,0.0
2013,2,7,1621.7833333333333,3.8,5,1,2013,1,4.1,-0.2999999999999998
2014,1,8,1580.1833333333332,3.8,4,2,2013,1,4.1,-0.2999999999999998
2013,2,25,1725.0333333333335,3.5,5,4,2013,1,3.6,-0.10000000000000009
2014,1,15,1856.0,3.6,6,3,2013,1,3.6,0.0
2013,2,21,2596.266666666667,3.7,4,2,2013,1,3.6,0.10000000000000009
2014,1,15,2530.766666666667,3.8,5,2,2013,1,3.6,0.19999999999999973
2013,2,38,4975.750000000002,4.5,4,3,2013,1,4.7,-0.20000000000000018
2014,1,25,2834.9,4.6,5,4,2013,1,4.7,-0.10000000000000053
2013,2,21,4117.933333333333,3.8,4,2,2013,1,3.7,0.09999999999999964
2014,1,31,3932.0333333333333,3.7,4,6,2013,1,3.7,0.0
2013,2,64,8234.983333333335,4.1,7,2,2013,1,4.0,0.09999999999999964
2014,1,58,8606.099999999999,4.0,6,5,2013,1,4.0,0.0
2013,2,1,1.1,3.2,4,1,2013,1,3.6,-0.3999999999999999
